year,Locationdesc,Sample_Size,Data_value,Data_value_unit,Data_value_type,cbsacode,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
2016.0,"Rockingham County-Strafford County, NH Metropolitan Division",319,22.22,%,Crude Prevalence,14460,3757107.999955019,3078982.999967472,4732161.0,678124.9999875469,860486.5489923484,526897.629995418,975053.0000449808,131276.72200747044,271855.0052788422,770296.4969907639,2435187.000115492,114.00714,11422.941219410975,243.51427921234603,221185.1918191311,784504.3539919796,566539.1,488758.2539952099,508969.94,227780.721566,45763.19737761776,257149.04064659768,16487.35406450472,182508.36502142504,18097.80528331843
2017.0,"Rockingham County-Strafford County, NH Metropolitan Division",312,22.9,%,Crude Prevalence,14460,3800213.9999584383,3101851.9998628027,4774321.0,698362.0000956359,892311.1839907638,507900.37701707956,974107.0000415614,124664.88200036908,272333.68537195225,764884.7673845912,2455865.9999067704,110.51787,10972.017233291861,239.27192352355345,223568.1159764502,746655.8769922584,594228.9551526539,470960.9887857864,490636.8009306799,232777.294279,46215.71361598072,258978.6324623546,14555.951121,158507.88580333738,16666.523745725488
2018.0,"Rockingham County-Strafford County, NH Metropolitan Division",268,19.0,%,Crude Prevalence,14460,3824624.999978477,3105792.999994838,4794447.0,718831.999983639,902014.6249955029,498384.49559867714,969822.000021523,115305.79000763415,274256.04586406634,816540.7335035361,2465435.0001037987,110.92082437750216,10414.940502031497,243.47218545037802,228221.6748725724,791562.3089958959,604799.3108406455,481589.00444404094,517816.8823529617,242551.07789847325,46968.20589674792,260153.4573527351,14560.337504,132058.85852112185,16755.589967071523
2019.0,"Rockingham County-Strafford County, NH Metropolitan Division",273,19.12,%,Crude Prevalence,14460,3871579.000078845,3128467.0001606345,4836531.0,743111.9999182101,920385.4540203576,504540.806370462,964951.9999211552,111299.42199289263,269981.514586563,826865.1796639338,2485497.999963042,105.76528100000002,10014.88417899769,244.52928364737016,233522.27394416838,742483.0660160207,610142.7898793432,487795.4147455446,522454.0029511204,258514.3342942526,47703.29087136792,262185.3330451609,16076.388372,122474.3430471393,15785.890713188748
2020.0,"Rockingham County-Strafford County, NH Metropolitan Division",318,20.34,%,Crude Prevalence,14460,3911441.99993061,3145787.999942932,4875390.0,765653.999987678,925529.6889848856,476109.68857784796,963948.00006939,103676.69300530908,267095.5719432692,868951.8549470344,2505391.0000315,100.76258538999336,9099.499800216028,244.30415925031275,237439.2485270464,789155.5909874067,601982.0615447761,495913.9354754111,532732.3997736755,257515.74724861264,48610.59967753943,264329.0738511178,18375.69665,130006.90676205042,15925.346095552843
2021.0,"Rockingham County-Strafford County, NH Metropolitan Division",341,24.09,%,Crude Prevalence,14460,3919287.999936446,3132781.9998370446,4873019.0,786506.0000994015,938169.4099843402,555370.2014218512,953731.0000635538,96822.25000912148,214510.36777142095,912204.7470897278,2504015.000049249,99.58371169279795,8721.727979229165,237.38737962499286,238738.93842861342,734264.758987656,691261.7298267637,519814.91119849525,561500.7110308615,248752.6888100644,48813.957549280705,264824.47245371947,21267.974199,131163.90017592892,15904.81485015935
2022.0,"Rockingham County-Strafford County, NH Metropolitan Division",386,24.83,%,Crude Prevalence,14460,3931773.9999554325,3125286.0000337907,4878211.0,806487.9999216418,964459.2689882431,514064.5769935728,946437.0000445675,87251.04300572054,206344.79892214894,904205.921499553,2505515.9999588015,101.94423928898236,8248.863297463438,238.62066755269623,237168.6347199793,995918.0399859637,687588.1618356116,544307.873992656,539712.9667387966,249923.4113651332,48632.33801963924,265815.7277870303,22276.498549,137557.1535363774,15909.714212116874
2011.0,"Rutland, VT Micropolitan Statistical Area",153,21.61,%,Crude Prevalence,40860,51041.34,40391.974,63014.0,10649.366,12811.37634,10412.43336,11972.66,1724.0630399999998,3879.14184,9136.39986,32200.154,0.0,1422.4379232505644,6.805512,315.07,11535.34284,7351.633333333333,6533.291520000001,7351.633333333333,4308.456222,686.78739159753,38753.61,137.307506,4927.820828,69.37841399999999
2012.0,"Rutland, VT Micropolitan Statistical Area",131,25.11,%,Crude Prevalence,40860,51041.34,40391.974,63014.0,10649.366,14189.492520000002,10208.268000000002,11972.66,1999.43422,3920.286214140884,9136.39986,32200.154,0.0,1422.4379232505644,6.38145176690924,386.2049103458,11841.590880000002,7351.633333333333,6584.33286,7351.633333333333,4337.127592,686.78739159753,38753.61,146.255494,5250.956620000001,83.11525920695618
2011.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",172,13.97,%,Crude Prevalence,40900,1594438.063,1340095.7419999999,2127355.0,254342.321,397071.33444800007,226379.52613399999,532916.937,86104.30155299998,161134.62237,277602.668538,1078065.621,0.0,47504.904283817006,267.06349400000005,242218.739,293003.33623099996,255373.0466666667,196135.26549,241913.57333333333,140145.416931,21000.17363991488,192277.106,8449.763140000001,261437.54187299998,12055.535226000002
2012.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",123,10.6,%,Crude Prevalence,40900,1594438.063,1340095.7419999999,2127355.0,254342.321,417253.63074299996,213441.09839999996,532916.937,107801.473653,163315.40910691733,275696.21399200003,1078065.621,111.60947052,47504.904283817006,254.5123373578694,245656.4307663451,280449.844838,254736.16333333333,200259.258493,240184.71666666665,133749.810144,21000.17363991488,192277.106,6364.344031,245468.81066299998,11089.272893896647
2013.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",162,17.38,%,Crude Prevalence,40900,1644170.9999444133,1374679.999894659,2176235.0,269491.0000497543,430411.6979841049,212704.9789922389,532064.0000555868,113085.19701411753,165227.0429131757,291172.31499013456,1109152.0000268058,113.81245279974193,46416.89097456209,222.94349663143652,130739.0578518236,289285.48198944994,260620.47,210002.2369921752,238470.52666666667,128970.0709466,26636.773259889018,155640.27078703092,8182.630683,259719.54397884276,10959.56871473619
2014.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",103,14.27,%,Crude Prevalence,40900,1665501.9999516704,1381524.999947025,2196482.0,283977.0000046452,429692.8129874559,214432.1779936431,530980.0000483298,119490.35401031454,170068.66277630732,301064.6059915193,1119735.2583732004,114.8860992389323,0.0,224.96472852444168,132966.35426807,285735.98299169075,254241.40666666668,215649.36999455013,242476.81333333332,130173.3264146,26685.233232671355,156567.9944535836,10971.067753,264111.2482780429,10316.893976689196
2015.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",172,14.75,%,Crude Prevalence,40900,1685719.9999989376,1387393.000064131,2215770.0,298326.9999348063,423359.62799906725,216988.17199959845,530050.0000010624,114971.36900181157,171451.0908367652,304666.4200000057,1130289.9999223335,107.451413,8172.138602585993,204.07170842185354,132670.29691201687,268072.10799955245,256438.77,218135.19199935466,244547.25000000003,130304.86970529999,26072.569295382382,158032.4463049089,9934.298920000001,279629.1209283461,9904.371259229676
2016.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",139,15.84,%,Crude Prevalence,40900,1714896.9999794774,1402224.9999198115,2244397.0,312672.00005966553,424155.06699453044,237766.94399673858,529500.0000205227,107090.31500582873,170915.65902343212,313084.040996627,1145638.0000391107,105.237479,7867.979569938398,200.8188967611109,132144.1855681096,273642.1249964347,277440.22,252598.11599620897,281286.28,131481.143623,25762.956697493377,159723.4007217063,9984.636970558813,276019.450206631,10035.757401612607
2017.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",209,19.74,%,Crude Prevalence,40900,1743959.9999501214,1417072.9999163973,2274194.0,326887.0000337244,443464.13298652903,212835.75636484736,530234.0000498784,101816.28101138296,170796.47683046234,324541.03676241956,1161134.0000048846,105.950338,7492.54355565762,200.12143753784682,133247.3862325718,286181.6999914478,286165.1133579349,273133.6218392843,281376.48705783696,131209.190078,26178.18058426518,161480.939841121,9936.048626,188483.73990741777,9610.991843291615
2018.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",144,14.52,%,Crude Prevalence,40900,1764289.0000080848,1424300.9999809843,2296418.0,339988.0000271006,445432.2540036897,209051.44982266607,532128.9999919152,101114.52099506253,169779.42621715038,345130.15495086776,1173635.000020102,107.28088169151334,7175.461026969248,211.67732389117063,131056.49276803649,306832.17200217076,287709.52964026656,253806.34255049672,271497.84222006344,133669.63470277964,26034.29984967773,163060.342288948,10866.022404000001,121336.71927586455,9700.214344036287
2019.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",163,15.84,%,Crude Prevalence,40900,1790219.9999479987,1441872.9999108997,2324884.0,348347.0000370987,443116.74098658125,212090.7601886644,534664.0000520014,82670.1930083999,163044.47703826538,350248.3231994234,1187680.9999037322,110.27183299999999,6952.717111762058,228.19292873635302,130140.65847118579,312593.28599071724,291256.4663378395,257476.71624502083,274833.4616668732,137119.17090305206,25972.187032322963,165566.643031588,11124.006226,100617.00793231346,9543.226496211908
2021.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",95,17.13,%,Crude Prevalence,40900,1828786.0000053395,1453701.9999637261,2363730.0,375084.0000416129,500436.17900201696,248266.58931962264,534943.999994661,74113.32599879426,122178.36073146334,387724.2453599568,1207311.0000347309,110.15929079510472,6445.063660936873,243.22847730100554,123977.6176841638,331779.47900136706,340424.7653139361,307866.50947728707,321687.22678733896,136329.86138344873,25382.174394390502,169119.6930556558,14318.420202000001,105774.00848529398,9684.895920147257
2022.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",210,23.14,%,Crude Prevalence,40900,1840634.9999448613,1454532.9999580006,2374749.0,386101.9999868603,502505.9389845596,234100.07999246923,534114.0000551391,74843.51101032313,119284.35482919519,390589.23142655706,1212411.0000660277,116.1635482388589,5972.91674552855,248.49665445970655,119729.4968651901,413869.5439862834,332856.64954971673,314524.4639897096,300488.95458042657,143105.29605978078,24861.66157446393,169877.9194119933,13924.559732999998,113987.31869583913,9726.02224019272
2011.0,"Salem, OR Metropolitan Statistical Area",153,24.01,%,Crude Prevalence,41420,292999.647,241081.469,396103.0,51918.178,84243.728952,49144.22645300001,103103.353,21869.477327000004,32483.011483000002,37357.722776,196919.34100000001,0.0,14295.882478632477,55.253012000000005,43497.481,56535.735425,41172.74,44123.107549,50173.04666666666,25863.353899,6012.879829887734,67087.88500000001,1335.583039,57261.270099999994,1100.188598
2013.0,"Salem, OR Metropolitan Statistical Area",142,26.79,%,Crude Prevalence,41420,292969.9999890019,239662.9999763884,394865.0,53307.0000126135,88541.3659966602,43430.46599833593,101895.0000109981,29032.277003317573,32252.009805121357,36515.07799859908,198764.0000155136,8.769583094730736,11711.127109327483,44.87674612707069,26862.9553632365,56246.99999789736,38930.21333333333,41247.583998458664,50269.543333333335,25730.5067266,5828.59678115789,56894.688913965605,1639.4495299999999,61829.791993718594,979.399842542381
2016.0,"Salem, OR Metropolitan Statistical Area",143,29.05,%,Crude Prevalence,41420,302980.00001361,242721.00000981422,404026.0,60259.0000037958,101310.9330045494,47077.513002113206,101045.99998639002,23931.302996778708,33448.82478287979,56884.50100255109,203816.99998509244,8.478860000000001,1540.0217595035263,40.48719908777571,21884.4489449426,50466.1070022641,53610.41333333334,45642.33700205402,56044.2,24194.96243,5788.747177052096,58225.5925215918,1650.3503339858696,57573.27772707463,943.395936426185
2018.0,"Salem, OR Metropolitan Statistical Area",157,25.3,%,Crude Prevalence,41420,315267.9999940286,249964.9999896118,418139.0,65303.00000441679,104415.99599804846,49024.96601212077,102871.00000597141,19107.732001236844,33089.75195079892,56419.719237953366,210843.0000090271,8.441473368566179,1454.5146221499867,42.657438487161514,21214.888928237702,52082.20399901591,61517.59860280808,52633.50479928566,54406.6308646978,24631.61421848499,6126.712999934867,60340.45402297401,2053.403419,28227.878122079386,986.4729038774233
2019.0,"Salem, OR Metropolitan Statistical Area",170,25.93,%,Crude Prevalence,41420,320936.9999819114,254243.99996312344,424982.0,66693.000018788,108795.13699385007,49902.69348956417,104045.0000180886,20454.86000361699,32274.907944011706,57441.04027332364,213945.000007186,9.556008,1390.900842277876,45.52298649776128,22324.188216000603,52313.98399706051,62519.52287907782,53571.961852789216,55291.817600719776,26697.37775534743,6374.131909582779,61364.4295190134,2052.8633760000002,27221.591863814927,986.3398021455844
2020.0,"Salem, OR Metropolitan Statistical Area",128,22.83,%,Crude Prevalence,41420,327246.0000149634,257622.0000284046,432102.0,69623.9999865588,111526.88000509687,49726.20978223557,104855.9999850366,19025.183997259897,33669.74806285155,57703.44580282302,217545.0000147904,9.250294746690004,1313.7733160863445,47.34215182112816,22205.326575500403,59692.19600272469,65447.55419338251,57353.16307983231,59302.23723723805,26548.95877901402,6481.184144488845,62401.785441746004,1968.3032759999999,31832.463958916433,1002.8604242254183
2021.0,"Salem, OR Metropolitan Statistical Area",156,27.85,%,Crude Prevalence,41420,330044.9999795282,257844.9999740082,433903.0,72200.00000552,115051.99299286236,60003.447086782064,103858.0000204718,14401.714002843744,22998.383595914016,58300.534780742586,218466.9999895436,8.722385910421174,1264.665668796713,48.99796961434805,21351.510509919903,60995.703996219134,71295.98410168265,66357.93925774559,67808.32415799738,25411.77330959859,6695.054893349444,62695.748031949806,2301.674505,31981.03262295328,1007.0251177682676
2022.0,"Salem, OR Metropolitan Statistical Area",143,27.77,%,Crude Prevalence,41420,333667.0000130192,259745.00002610002,436948.0,73921.9999869192,119093.48200502877,51066.70700192782,103280.99998698081,15786.049997772225,22665.011316375727,66256.72852462858,219831.9999836144,9.250234831268548,1202.59622457006,52.27073659773431,20104.9555831584,93850.05700384313,67343.73465935927,69870.84800299811,61513.11905756349,26352.24698430331,6599.171246651028,63207.80333210761,2249.098264,32403.866793527133,1014.0597163044216
2013.0,"Salina, KS Micropolitan Statistical Area",93,17.15,%,Crude Prevalence,41460,46538.9999976884,37302.9999993719,61963.0,9235.9999983165,15773.38799921734,8162.500999597138,15424.0000023116,3277.152000488306,4784.792459313071,6681.176999669871,31048.999998829702,2.622324370448172,1482.4190368895215,5.244648740896344,1052.9545643279,12006.620999400522,6675.73,6298.424999688193,6548.196666666667,4290.394958299999,834.4782715305874,14266.724561061601,280.222931,7630.902999869809,219.5637257992181
2015.0,"Salina, KS Micropolitan Statistical Area",104,19.34,%,Crude Prevalence,41460,46724.000000829,37050.0000002478,61782.0,9674.0000005812,14852.827000260679,8074.3630001631955,15057.999999171001,2881.364999819643,5489.1964912343665,6882.4940001404675,30973.0000005858,2.89848,203.06846875663732,5.766992400681,950.5733430822,11246.418000181184,6639.44,6530.84300012948,6720.0,4671.1977486000005,772.4507186798945,14174.550802836002,288.706914,6958.416816482377,216.11345388166558
2017.0,"Salina, KS Micropolitan Statistical Area",140,22.79,%,Crude Prevalence,41460,46832.000001073495,36803.0000032088,61666.0,10028.999997864701,16565.740000370988,8057.783446368936,14833.9999989265,3107.271999750659,5488.756742566125,7939.299744588748,30937.0000019752,3.0073140000000005,190.2753058964845,5.429253850790326,960.4857023832,13031.757000294661,6359.722041913923,6885.923155729021,6319.5487914557825,4530.184802,781.4438976728651,14100.4016282874,248.68104499999998,5420.2332303540725,197.60970436754585
2012.0,"Salisbury, MD-DE Metropolitan Statistical Area",315,15.39,%,Crude Prevalence,41540,93554.65400000001,77320.605,120181.0,16234.048999999999,32639.278270000006,21123.646694000003,26626.345999999998,6440.388366000001,10831.895261516052,11000.290344000001,61228.86000000001,5.511987,6913.47915242652,20.15965835220367,5177.7163859515,27089.331080000004,14431.33,13812.452256,13274.393333333332,10448.1769771,1538.2996236122613,43074.774,751.717524,16063.028898,1023.3314513996622
2013.0,"Salisbury, MD-DE Metropolitan Statistical Area",348,16.2,%,Crude Prevalence,41540,99054.99999605211,82104.000000593,125529.0,16950.9999954591,34519.26399867051,20607.76599922344,26474.000003947902,6647.29800094522,11100.049507117485,11449.63899952166,63997.000003068504,7.13423898878236,6096.537594403648,18.203424662497792,2521.3130101255,28655.15799888981,14686.156666666666,14813.432999414914,13632.596666666666,9914.4744488,2136.911536056292,37657.9464256887,906.233202,15198.64800010885,1010.7326778409679
2014.0,"Salisbury, MD-DE Metropolitan Statistical Area",361,20.21,%,Crude Prevalence,41540,100335.9999978045,82828.999998144,126900.0,17506.9999996605,34688.03199926332,20022.277999591493,26564.0000021955,6977.161000529326,11418.529396886497,12710.457999705679,64680.1753791726,7.239033687911868,0.0,18.432188198669962,2662.6117655349,29543.853999367504,15082.080000000002,14371.247999698946,14221.53,10023.2501202,2059.0361527245823,37994.558627835,876.296061,14307.446995508375,855.2190794531698
2015.0,"Salisbury, MD-DE Metropolitan Statistical Area",353,21.48,%,Crude Prevalence,41540,100666.99999834641,82557.00000359441,127169.0,18109.999994752,35159.146999420234,20085.6189996622,26502.0000016536,6801.382000459327,11995.728091104662,12753.871999794805,64575.9999981029,6.860928,701.0380218208433,16.575059841221105,2813.6941775252003,28278.954999529396,15113.099999999999,14417.429999759612,14251.32,9321.2257415,2085.198920056016,38067.9737644507,856.815577,14899.930606140717,712.9551775121753
2016.0,"Salisbury, MD-DE Metropolitan Statistical Area",369,14.97,%,Crude Prevalence,41540,100820.00000526669,82256.0000043008,127398.0,18564.000000965898,36176.46800189126,18642.7440009746,26577.999994733298,6639.950998657111,11112.629513882057,16571.78400086515,64845.9999968367,5.990801,636.3273214336559,16.49796282150949,3177.0813007977,28500.508001489965,16734.13333333333,16617.388000869527,15207.886666666667,9786.667731,2197.252246574466,38044.3294442844,804.4706785200678,14942.724293234525,715.6841522925725
2017.0,"Salisbury, MD-DE Metropolitan Statistical Area",389,20.18,%,Crude Prevalence,41540,101384.9999956888,82368.999996301,128138.0,19015.9999993878,37746.54899846695,16724.51203372069,26753.0000043112,6423.101000902472,11214.59764153157,15883.493745297812,65542.0000015766,5.93746,597.6283238044772,14.945122136564988,3483.2286319494,27345.3279988898,16364.908462913107,16993.495173087103,15766.80454768529,10183.480103999998,2218.858256672532,38217.106754151406,730.5161420000001,10831.184208229974,580.8843761557181
2018.0,"Salisbury, MD-DE Metropolitan Statistical Area",458,16.42,%,Crude Prevalence,41540,101424.0000054694,81793.00000700429,128505.0,19630.9999984651,38700.429002021934,16191.114272885812,27080.9999945306,6874.166998652671,11310.482061160037,15148.739727326847,65844.0000022134,5.95742628395677,564.0146047165954,14.909660384241715,3513.7303845826,28182.58500150176,17351.85787574217,17950.274668333426,16663.55389313252,10426.51555852133,2356.996994253586,38343.7914337665,692.559938,8047.885158978068,582.357734058419
2019.0,"Salisbury, MD-DE Metropolitan Statistical Area",363,17.85,%,Crude Prevalence,41540,101654.99999757779,81598.9999968959,128841.0,20056.000000681903,38746.075999185916,16225.655068859902,27186.000002422203,6110.975000361346,11565.905874965034,15183.681086434557,66006.0000012487,5.763688,509.4069736362975,15.460393113878343,3396.5926922890003,26566.214999415857,17396.32000880073,17988.37609320189,16705.199972087557,12034.342655127737,2254.8876649634462,38428.5009144573,897.973046,8161.994814933321,575.3186303962236
2020.0,"Salisbury, MD-DE Metropolitan Statistical Area",317,16.01,%,Crude Prevalence,41540,101769.00000272549,81019.0000052435,128870.0,20749.999997482002,38505.67900091128,16527.432266052794,27100.9999972745,5942.80599955105,11047.884153539871,16945.336127123406,66096.99999861099,6.213545670589646,414.9315148697325,15.690262426652502,3428.503712223,28832.943000659452,18570.286201308703,16379.720617782461,16341.972932326116,12027.463298450715,2256.6885252609527,38387.419877085995,831.0231650000001,7888.181718439827,575.725520087797
2021.0,"Salisbury, MD-DE Metropolitan Statistical Area",396,17.43,%,Crude Prevalence,41540,102182.9999962569,80808.9999915271,129225.0,21374.0000047298,37879.83799872409,19729.914004455248,27042.000003743102,6662.574000763741,8322.154561421605,16116.26341368097,66331.0000061818,5.4902978487403855,387.34603609761797,16.555663367162516,3456.7755285937,27708.342999109507,20622.719779115334,19812.370735970406,17867.203454821207,11404.164355887018,2401.381783864459,38467.2395952225,1025.3992569999998,7579.397124453619,577.456096667268
2022.0,"Salisbury, MD-DE Metropolitan Statistical Area",495,19.95,%,Crude Prevalence,41540,102457.0000051839,80634.99999990751,129443.0,21822.0000052764,40429.94400203471,20479.597001028516,26985.9999948161,5498.253998938617,8648.873710521324,16411.71004153346,66497.0000004238,5.342424288702389,381.16463693662183,16.387887590549752,3021.4174114981997,32311.278001625014,21259.177785792042,21447.44300107624,18126.52307080294,11528.277415361394,2418.282868789549,38490.9202255429,1092.117459,8115.713683737408,578.6601365118597
2011.0,"Salt Lake City, UT Metropolitan Statistical Area",1183,22.69,%,Crude Prevalence,41620,771666.6160000002,677247.4480000001,1093324.0,94419.16799999999,184725.621011,96050.776218,321657.384,34288.534602,67755.426147,97495.00952100001,540452.066,37.406355999999995,18859.69492448776,129.422406,85117.47899999999,145347.24249600002,120848.98999999999,100884.55130500002,121626.79,67540.747382,12395.094274104678,26711.943,3542.9506790000005,124111.266082,0.0
2012.0,"Salt Lake City, UT Metropolitan Statistical Area",1038,22.59,%,Crude Prevalence,41620,771666.6160000002,677247.4480000001,1093324.0,94419.16799999999,190951.29167000004,93039.828584,321657.384,55985.528082000004,67535.1950144209,95724.519799,540452.066,33.792390850000004,18859.69492448776,125.29855266279348,86946.03415285241,139453.403789,120848.98999999999,100960.27013500001,121626.79,67381.9832288,12395.094274104678,26711.943,3417.408056,133968.619192,4024.4078370632187
2013.0,"Salt Lake City, UT Metropolitan Statistical Area",1106,22.67,%,Crude Prevalence,41620,783162.0000459788,685784.0000268552,1108311.0,97378.0000191236,193779.4400113519,92734.70900543002,325148.99995402124,59726.765991470915,69124.24704801917,94610.22200555648,550718.9999518156,32.78734348406908,25931.209616848668,110.97188790531682,48009.12282671229,141519.32300829113,122507.47,100071.09400586717,123496.23666666668,68743.3825853,16796.24893631241,19976.7340945107,3721.235975,143573.8600055049,4004.565573595773
2014.0,"Salt Lake City, UT Metropolitan Statistical Area",1211,22.03,%,Crude Prevalence,41620,795826.000031511,694473.0000156731,1123712.0,101353.00001583781,197979.49500780384,87867.53700346123,327885.99996848917,54248.768994725004,72916.80642509196,95112.05000377215,558540.0710720702,33.251717676400546,0.0,112.49129990923724,45127.4367391548,139789.762005514,123807.88666666666,99340.4430039229,124805.72,69697.410104,17436.28968984615,20207.2310669574,3819.4693319999997,138054.61906035116,3895.843632140661
2015.0,"Salt Lake City, UT Metropolitan Statistical Area",917,22.44,%,Crude Prevalence,41620,811126.9999904506,705133.9999778385,1140483.0,105993.000012612,202899.38799758497,89559.58999892826,329356.00000954955,51433.96800147158,72705.15267112348,96939.8099988647,567153.9999641773,30.232188,4118.3339040776345,98.66017388025672,42246.581087081395,134448.37599839558,125655.67,101251.97899879779,126668.37,69631.0534992,17438.9165506517,20508.5583655011,4101.77295,137615.46645454416,3808.9506882959304
2016.0,"Salt Lake City, UT Metropolitan Statistical Area",668,21.41,%,Crude Prevalence,41620,822784.0000196154,712589.0000526577,1153340.0,110194.9999669578,208899.49300490817,82802.96300195817,330555.9999803846,48936.59399702613,73963.63469386588,116189.71200278954,574277.0000554782,29.477034000000003,3815.0307444525233,89.69109506841151,42578.644539059605,140785.58900330387,134145.68,103670.78400247156,130917.19333333333,70875.10672400001,17102.111224131404,20765.123478440997,4050.884627669381,138806.7224281836,3851.676065708115
2017.0,"Salt Lake City, UT Metropolitan Statistical Area",788,23.77,%,Crude Prevalence,41620,837461.9999907928,722646.9999710079,1170266.0,114815.0000197848,215331.98999766738,77964.84096561556,332804.0000092072,41849.28200118186,75525.6836868001,127337.99048897235,582660.9999508219,26.575536,3596.7353972847723,92.3602943516467,41041.4443978824,135904.48399853124,138616.55001080813,106094.84124201816,136914.8977095395,72739.427256,17422.346729444707,21145.4548936902,4537.518752,123402.38301325607,4011.3186964696324
2018.0,"Salt Lake City, UT Metropolitan Statistical Area",854,23.86,%,Crude Prevalence,41620,851459.9999557503,731896.9999204831,1186187.0,119563.0000352672,215842.07398877718,80686.9922104604,334727.0000442497,36472.97800483027,75070.26926117072,136150.0007195191,590469.0000338717,29.139156947684548,3363.8892969035956,94.72265546477675,41555.3537700171,148047.52199230302,143121.13595016507,104005.47637354783,131330.03742778077,74130.3474023715,17863.48389421631,21605.2303125654,4884.495761,104500.34327499608,4064.548543616185
2019.0,"Salt Lake City, UT Metropolitan Statistical Area",923,24.1,%,Crude Prevalence,41620,868384.0000189205,742290.0000454214,1203105.0,126093.999973499,220070.81800458056,82321.28388604835,334720.9999810795,35612.6759979022,75475.8119316054,138833.91306076123,598896.0000493042,29.526874000000003,3249.8673921992295,95.96517244945699,41346.6215819904,139187.88400288974,145181.13270982768,106094.36613628722,133227.62258688113,77059.06426901252,18541.08555341759,22198.648454239497,5405.792099,92687.46624336057,4549.28732258837
2020.0,"Salt Lake City, UT Metropolitan Statistical Area",838,23.62,%,Crude Prevalence,41620,886843.999971878,755283.9999236034,1222540.0,131560.00004827458,221798.37999328357,85154.04470713969,335696.00002812187,34228.17400297886,74984.53542672159,138380.51636814428,608536.9999786844,30.62881677687153,2987.250277913664,97.38108737710492,42210.0345392893,161618.17599507634,149362.5303918084,121148.98298537388,137896.52384329875,78220.66934396673,18690.557098450914,22785.911439727497,5602.29077,93723.50405138088,4621.411082967187
2021.0,"Salt Lake City, UT Metropolitan Statistical Area",871,25.44,%,Crude Prevalence,41620,900319.0000545338,763520.0000443266,1232696.0,136799.0000102071,241374.60201434005,100476.98504070763,332376.99994546623,34418.84199423571,55571.098923390084,122527.76492630207,613417.0000518985,32.97011039818579,2958.397578758687,97.79640273953066,42700.7358361804,152817.98400903857,169740.76465333888,147073.92569654837,156992.6455612952,76550.52168004327,19087.795302930033,23272.726654820697,5601.0522980000005,103298.87510351378,4658.025686393699
2022.0,"Salt Lake City, UT Metropolitan Statistical Area",809,26.96,%,Crude Prevalence,41620,910913.9999874437,769327.9999413326,1240029.0,141586.0000461111,282240.5849962508,85376.45499887882,329115.0000125563,23483.601000936294,54944.70849977131,128888.30347352044,616622.999969001,39.81722861688447,2881.14027568369,102.9369131717373,41153.863524614804,188060.2759975191,168146.27146611077,145395.01699804296,150858.6600938696,78358.14128095396,20345.544002358667,23717.411939670303,5413.639394,98783.87481481794,4683.906245154098
2011.0,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",224,16.74,%,Crude Prevalence,41700,1501508.083,1272282.075,2072128.0,229226.008,387640.78388600005,260583.679069,570619.917,127063.565766,194884.665665,286748.441379,1055522.419,0.0,89782.3576292096,296.557199,251316.11800000002,342812.490214,238890.67666666667,265302.493266,246689.97333333336,149624.73379699996,28345.662429976568,325520.427,9913.365217,336400.597444,10497.599437
2012.0,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",136,15.98,%,Crude Prevalence,41700,1501508.083,1272282.075,2072128.0,229226.008,424857.917988,250009.57127400005,570619.917,135281.819673,194115.2487116053,277690.729415,1055522.419,140.40806801,89782.3576292096,290.33173656945246,241344.0181993047,347727.276236,233253.58,265665.177059,244923.06000000003,148275.97161520002,28345.662429976568,325520.427,11769.614437000002,356094.71211900003,10336.506984794016
2013.0,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",176,17.77,%,Crude Prevalence,41700,1611316.00008088,1366256.0000303406,2194927.0,245060.0000505397,456130.3560227798,249718.40301351648,583610.9999191199,142416.98597905794,199070.16749978813,290966.5700164247,1116143.0000743328,147.82208541204463,116274.0954952325,283.84811924597784,123977.1019898423,372758.87201787793,232206.17666666667,274342.3470139133,256407.8833333333,150486.65733820002,38886.2451718458,301473.2884524538,12731.517134,382846.1970083174,11074.240000244226
