Year,Locationabbr,Locationdesc,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,LocationID,QuestionID,RESPONSEID,GeoLocation,cbsacode,metropolitandivisioncode,csacode,cbsatitle,metropolitanmicropolitanstatis,depression_twitter19,CENSUS2019POP,depression_twitter10,sample_size_twitter10,CENSUS2010POP
2020,46140.0,"Tulsa, OK Metropolitan Statistical Area",Yes,212.0,22.78,19.53,26.03,2.0,%,Crude Prevalence,,,46140.0,ADDEPEV3,RESP046,"(36.2487143, -96.1638793)",46140,46140.0,538.0,"Tulsa, OK",Metropolitan Statistical Area,,,,,
2020,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",Yes,350.0,18.06,15.75,20.37,2.0,%,Crude Prevalence,,,47260.0,ADDEPEV3,RESP046,"(36.8044077, -76.3705891)",47260,47260.0,545.0,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,,,,
2020,23224.0,"Frederick-Gaithersburg-Rockville, MD Metropolitan Division",Yes,382.0,14.49,12.67,16.31,2.0,%,Crude Prevalence,,,23224.0,ADDEPEV3,RESP046,"(39.086185, -77.122862)",47900,23224.0,548.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,,,,,
2020,47940.0,"Waterloo-Cedar Falls, IA Metropolitan Statistical Area",Yes,103.0,18.36,14.77,21.95,2.0,%,Crude Prevalence,,,47940.0,ADDEPEV3,RESP046,"(42.472888, -92.306059)",47940,47940.0,,"Waterloo-Cedar Falls, IA",Metropolitan Statistical Area,,,,,
2020,47980.0,"Watertown, SD Micropolitan Statistical Area",Yes,86.0,12.52,8.93,16.11,2.0,%,Crude Prevalence,,,47980.0,ADDEPEV3,RESP046,"(44.8524009, -97.1770906)",47980,47980.0,,"Watertown, SD",Micropolitan Statistical Area,,,,,
2020,48620.0,"Wichita, KS Metropolitan Statistical Area",Yes,380.0,20.25,18.04,22.46,2.0,%,Crude Prevalence,,,48620.0,ADDEPEV3,RESP046,"(37.637896, -97.2460297)",48620,48620.0,556.0,"Wichita, KS",Metropolitan Statistical Area,,,,,
2020,49340.0,"Worcester, MA-CT Metropolitan Statistical Area",Yes,257.0,18.31,14.98,21.64,2.0,%,Crude Prevalence,,,49340.0,ADDEPEV3,RESP046,"(42.2173112, -71.9255354)",49340,49340.0,148.0,"Worcester, MA",Metropolitan Statistical Area,,,,,
2020,49660.0,"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",Yes,142.0,22.97,18.95,26.99,2.0,%,Crude Prevalence,,,49660.0,ADDEPEV3,RESP046,"(41.2362934, -80.5617836)",49660,49660.0,566.0,"Youngstown-Warren, OH",Metropolitan Statistical Area,,,,,
2021,10100.0,"Aberdeen, SD Micropolitan Statistical Area",Yes,93.0,18.18,11.99,24.37,2.0,%,Crude Prevalence,,,10100.0,ADDEPEV3,RESP046,"(45.5194353, -98.7007003)",10100,10100.0,,"Aberdeen, SD",Micropolitan Statistical Area,,,,,
2021,10420.0,"Akron, OH Metropolitan Statistical Area",Yes,135.0,23.28,19.16,27.4,2.0,%,Crude Prevalence,,,10420.0,ADDEPEV3,RESP046,"(41.1466315, -81.3501066)",10420,10420.0,184.0,"Akron, OH",Metropolitan Statistical Area,,,,,
2021,10580.0,"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",Yes,594.0,19.03,16.4,21.66,2.0,%,Crude Prevalence,,,10580.0,ADDEPEV3,RESP046,"(42.65244, -73.76085)",10580,10580.0,104.0,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,,,
2021,10740.0,"Albuquerque, NM Metropolitan Statistical Area",Yes,332.0,22.09,19.52,24.66,2.0,%,Crude Prevalence,,,10740.0,ADDEPEV3,RESP046,"(35.1165976, -106.4565247)",10740,10740.0,105.0,"Albuquerque, NM",Metropolitan Statistical Area,,,,,
2021,11260.0,"Anchorage, AK Metropolitan Statistical Area",Yes,384.0,20.38,17.73,23.03,2.0,%,Crude Prevalence,,,11260.0,ADDEPEV3,RESP046,"(26.936, -114.896)",11260,11260.0,,"Anchorage, AK",Metropolitan Statistical Area,,,,,
2021,12060.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",Yes,489.0,15.07,13.27,16.87,2.0,%,Crude Prevalence,,,12060.0,ADDEPEV3,RESP046,"(33.693728, -84.3999113)",12060,12054.0,122.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,,,,,
2021,12060.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",Yes,489.0,15.07,13.27,16.87,2.0,%,Crude Prevalence,,,12060.0,ADDEPEV3,RESP046,"(33.693728, -84.3999113)",12060,31924.0,122.0,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,,,,,
2021,12260.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",Yes,217.0,20.67,16.34,25.0,2.0,%,Crude Prevalence,,,12260.0,ADDEPEV3,RESP046,"(33.4372136, -81.9561532)",12260,12260.0,,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,,,,,
2021,12420.0,"Austin-Round Rock, TX Metropolitan Statistical Area",Yes,296.0,20.38,17.52,23.24,2.0,%,Crude Prevalence,,,12420.0,ADDEPEV3,RESP046,"(30.2395076, -97.6912621)",12420,12420.0,,"Austin-Round Rock-San Marcos, TX",Metropolitan Statistical Area,,,,,
2021,12580.0,"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",Yes,995.0,18.83,17.34,20.32,2.0,%,Crude Prevalence,,,12580.0,ADDEPEV3,RESP046,"(39.3043531, -76.5494987)",12580,12580.0,548.0,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,,,,,
2021,12940.0,"Baton Rouge, LA Metropolitan Statistical Area",Yes,234.0,26.27,22.31,30.23,2.0,%,Crude Prevalence,,,12940.0,ADDEPEV3,RESP046,"(30.5187808, -91.1255901)",12940,12940.0,132.0,"Baton Rouge, LA",Metropolitan Statistical Area,,,,,
2021,13140.0,"Beaumont-Port Arthur, TX Metropolitan Statistical Area",Yes,95.0,17.16,12.53,21.79,2.0,%,Crude Prevalence,,,13140.0,ADDEPEV3,RESP046,"(30.0759278, -94.2027049)",13140,13140.0,,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,,,,,
2021,13220.0,"Beckley, WV Metropolitan Statistical Area",Yes,141.0,28.58,23.72,33.44,2.0,%,Crude Prevalence,,,13220.0,ADDEPEV3,RESP046,"(37.9053245, -81.1644363)",13220,13220.0,,"Beckley, WV",Metropolitan Statistical Area,,,,,
2021,13740.0,"Billings, MT Metropolitan Statistical Area",Yes,190.0,28.59,24.42,32.76,2.0,%,Crude Prevalence,,,13740.0,ADDEPEV3,RESP046,"(45.6371402, -108.5978402)",13740,13740.0,,"Billings, MT",Metropolitan Statistical Area,,,,,
2021,13780.0,"Binghamton, NY Metropolitan Statistical Area",Yes,201.0,23.19,18.66,27.72,2.0,%,Crude Prevalence,,,13780.0,ADDEPEV3,RESP046,"(42.09869, -75.91136)",13780,13780.0,,"Binghamton, NY",Metropolitan Statistical Area,,,,,
2021,13820.0,"Birmingham-Hoover, AL Metropolitan Statistical Area",Yes,225.0,21.1,18.06,24.14,2.0,%,Crude Prevalence,,,13820.0,ADDEPEV3,RESP046,"(33.4025986, -86.7295151)",13820,13820.0,142.0,"Birmingham, AL",Metropolitan Statistical Area,,,,,
2021,13900.0,"Bismarck, ND Metropolitan Statistical Area",Yes,140.0,22.35,18.51,26.19,2.0,%,Crude Prevalence,,,13900.0,ADDEPEV3,RESP046,"(46.8373476, -100.9054398)",13900,13900.0,,"Bismarck, ND",Metropolitan Statistical Area,,,,,
2021,14260.0,"Boise City, ID Metropolitan Statistical Area",Yes,485.0,24.67,22.4,26.94,2.0,%,Crude Prevalence,,,14260.0,ADDEPEV3,RESP046,"(43.0066426, -116.141896)",14260,14260.0,147.0,"Boise City, ID",Metropolitan Statistical Area,,,,,
2021,14454.0,"Boston, MA Metropolitan Division",Yes,452.0,17.77,15.79,19.75,2.0,%,Crude Prevalence,,,14454.0,ADDEPEV3,RESP046,"(42.0625412, -70.8754256)",14460,14454.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2021,15764.0,"Cambridge-Newton-Framingham, MA Metropolitan Division",Yes,475.0,17.86,15.88,19.84,2.0,%,Crude Prevalence,,,15764.0,ADDEPEV3,RESP046,"(42.4794683, -71.3965063)",14460,15764.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2021,40484.0,"Rockingham County-Strafford County, NH Metropolitan Division",Yes,341.0,24.09,21.13,27.05,2.0,%,Crude Prevalence,,,40484.0,ADDEPEV3,RESP046,"(43.0866404, -71.069839)",14460,40484.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,,,,,
2021,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area",Yes,391.0,21.56,18.93,24.19,2.0,%,Crude Prevalence,,,15380.0,ADDEPEV3,RESP046,"(43.0443626, -78.777332)",15380,15380.0,160.0,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,,,,,
2021,15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",Yes,372.0,27.41,24.04,30.78,2.0,%,Crude Prevalence,,,15540.0,ADDEPEV3,RESP046,"(44.6859702, -73.0411693)",15540,15540.0,162.0,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,,,
2021,16300.0,"Cedar Rapids, IA Metropolitan Statistical Area",Yes,113.0,21.07,17.17,24.97,2.0,%,Crude Prevalence,,,16300.0,ADDEPEV3,RESP046,"(42.0855843, -91.6304636)",16300,16300.0,168.0,"Cedar Rapids, IA",Metropolitan Statistical Area,,,,,
2021,16620.0,"Charleston, WV Metropolitan Statistical Area",Yes,307.0,28.76,25.41,32.11,2.0,%,Crude Prevalence,,,16620.0,ADDEPEV3,RESP046,"(38.2894132, -81.6203407)",16620,16620.0,170.0,"Charleston, WV",Metropolitan Statistical Area,,,,,
2021,16700.0,"Charleston-North Charleston, SC Metropolitan Statistical Area",Yes,184.0,19.14,15.96,22.32,2.0,%,Crude Prevalence,,,16700.0,ADDEPEV3,RESP046,"(33.0153352, -80.0075006)",16700,16700.0,,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,,,
2021,16740.0,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",Yes,316.0,19.53,16.45,22.61,2.0,%,Crude Prevalence,,,16740.0,ADDEPEV3,RESP046,"(35.1091293, -80.7322679)",16740,16740.0,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,,,,
2021,16860.0,"Chattanooga, TN-GA Metropolitan Statistical Area",Yes,124.0,25.7,21.0,30.4,2.0,%,Crude Prevalence,,,16860.0,ADDEPEV3,RESP046,"(35.0489417, -85.3611582)",16860,16860.0,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,,,,
2021,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,527.0,15.81,13.77,17.85,2.0,%,Crude Prevalence,,,16980.0,ADDEPEV3,RESP046,"(41.8235136, -87.8282909)",16980,16984.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2021,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,527.0,15.81,13.77,17.85,2.0,%,Crude Prevalence,,,16980.0,ADDEPEV3,RESP046,"(41.8235136, -87.8282909)",16980,20994.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2021,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,527.0,15.81,13.77,17.85,2.0,%,Crude Prevalence,,,16980.0,ADDEPEV3,RESP046,"(41.8235136, -87.8282909)",16980,29404.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2021,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",Yes,527.0,15.81,13.77,17.85,2.0,%,Crude Prevalence,,,16980.0,ADDEPEV3,RESP046,"(41.8235136, -87.8282909)",16980,29414.0,176.0,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,,,,,
2021,17140.0,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",Yes,351.0,22.29,19.72,24.86,2.0,%,Crude Prevalence,,,17140.0,ADDEPEV3,RESP046,"(39.0785757, -84.4634977)",17140,17140.0,178.0,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,,,,,
2021,17820.0,"Colorado Springs, CO Metropolitan Statistical Area",Yes,276.0,25.41,22.35,28.47,2.0,%,Crude Prevalence,,,17820.0,ADDEPEV3,RESP046,"(38.8454419, -104.6387277)",17820,17820.0,,"Colorado Springs, CO",Metropolitan Statistical Area,,,,,
2021,17900.0,"Columbia, SC Metropolitan Statistical Area",Yes,257.0,20.46,17.48,23.44,2.0,%,Crude Prevalence,,,17900.0,ADDEPEV3,RESP046,"(34.0775845, -81.0378453)",17900,17900.0,192.0,"Columbia, SC",Metropolitan Statistical Area,,,,,
2021,18140.0,"Columbus, OH Metropolitan Statistical Area",Yes,422.0,22.25,19.62,24.88,2.0,%,Crude Prevalence,,,18140.0,ADDEPEV3,RESP046,"(39.9685617, -82.8359105)",18140,18140.0,198.0,"Columbus, OH",Metropolitan Statistical Area,,,,,
2021,19060.0,"Cumberland, MD-WV Metropolitan Statistical Area",Yes,116.0,24.93,19.15,30.71,2.0,%,Crude Prevalence,,,19060.0,ADDEPEV3,RESP046,"(39.5321854, -78.76333)",19060,19060.0,,"Cumberland, MD-WV",Micropolitan Statistical Area,,,,,
2021,23104.0,"Fort Worth-Arlington, TX Metropolitan Division",Yes,113.0,19.5,15.42,23.58,2.0,%,Crude Prevalence,,,23104.0,ADDEPEV3,RESP046,"(32.8073735, -97.537101)",19100,23104.0,206.0,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,,,,,
2021,19124.0,"Dallas-Plano-Irving, TX Metropolitan Division",Yes,281.0,18.14,15.49,20.79,2.0,%,Crude Prevalence,,,19124.0,ADDEPEV3,RESP046,"(32.8992276, -96.5709024)",19100,19124.0,206.0,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,,,,,
2021,19430.0,"Dayton-Kettering, OH Metropolitan Statistical Area",Yes,155.0,22.17,18.5,25.84,2.0,%,Crude Prevalence,,,19430.0,ADDEPEV3,RESP046,"(39.8060029, -84.1418129)",19430,19430.0,212.0,"Dayton-Kettering-Beavercreek, OH",Metropolitan Statistical Area,,,,,
2021,19740.0,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",Yes,950.0,18.75,17.46,20.04,2.0,%,Crude Prevalence,,,19740.0,ADDEPEV3,RESP046,"(39.4342749, -104.9010728)",19740,19740.0,216.0,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,,,,,
2021,19780.0,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",Yes,254.0,18.5,16.01,20.99,2.0,%,Crude Prevalence,,,19780.0,ADDEPEV3,RESP046,"(41.5449189, -93.7597124)",19780,19780.0,218.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,,,,,
2021,47664.0,"Warren-Troy-Farmington Hills, MI Metropolitan Division (2012 to present)",Yes,412.0,21.27,18.98,23.56,2.0,%,Crude Prevalence,,,47664.0,ADDEPEV3,RESP046,"(42.58689, -82.957388)",19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,,,,,
2021,20260.0,"Duluth, MN-WI Metropolitan Statistical Area",Yes,168.0,20.52,16.7,24.34,2.0,%,Crude Prevalence,,,20260.0,ADDEPEV3,RESP046,"(47.3297387, -92.1553326)",20260,20260.0,228.0,"Duluth, MN-WI",Metropolitan Statistical Area,,,,,
2021,21340.0,"El Paso, TX Metropolitan Statistical Area",Yes,121.0,22.56,17.9,27.22,2.0,%,Crude Prevalence,,,21340.0,ADDEPEV3,RESP046,"(31.527394, -105.5213326)",21340,21340.0,238.0,"El Paso, TX",Metropolitan Statistical Area,,,,,
2021,22020.0,"Fargo, ND-MN Metropolitan Statistical Area",Yes,211.0,22.26,19.2,25.32,2.0,%,Crude Prevalence,,,22020.0,ADDEPEV3,RESP046,"(46.9148591, -96.9597002)",22020,22020.0,244.0,"Fargo, ND-MN",Metropolitan Statistical Area,,,,,
2021,22220.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",Yes,177.0,24.61,20.28,28.94,2.0,%,Crude Prevalence,,,22220.0,ADDEPEV3,RESP046,"(36.1163935, -94.0795449)",22220,22220.0,,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,,,,
2021,23060.0,"Fort Wayne, IN Metropolitan Statistical Area",Yes,110.0,20.64,16.48,24.8,2.0,%,Crude Prevalence,,,23060.0,ADDEPEV3,RESP046,"(41.0069813, -85.2164004)",23060,23060.0,258.0,"Fort Wayne, IN",Metropolitan Statistical Area,,,,,
2021,24020.0,"Glens Falls, NY Metropolitan Statistical Area",Yes,217.0,26.04,21.67,30.41,2.0,%,Crude Prevalence,,,24020.0,ADDEPEV3,RESP046,"(43.31122, -73.6367573)",24020,24020.0,104.0,"Glens Falls, NY",Metropolitan Statistical Area,,,,,
2021,24260.0,"Grand Island, NE Metropolitan Statistical Area",Yes,90.0,15.41,11.94,18.88,2.0,%,Crude Prevalence,,,24260.0,ADDEPEV3,RESP046,"(41.0838651, -98.3740371)",24260,24260.0,,"Grand Island, NE",Metropolitan Statistical Area,,,,,
2021,24340.0,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",Yes,199.0,24.18,20.51,27.85,2.0,%,Crude Prevalence,,,24340.0,ADDEPEV3,RESP046,"(43.0375977, -85.4707757)",24340,24340.0,266.0,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,,,
2021,24860.0,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",Yes,239.0,19.69,16.69,22.69,2.0,%,Crude Prevalence,,,24860.0,ADDEPEV3,RESP046,"(34.6837085, -82.3258533)",24860,24860.0,273.0,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,,,
2021,25180.0,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",Yes,298.0,24.72,21.45,27.99,2.0,%,Crude Prevalence,,,25180.0,ADDEPEV3,RESP046,"(39.5543709, -77.9845935)",25180,25180.0,548.0,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,,,,
2021,25540.0,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",Yes,720.0,20.29,18.19,22.39,2.0,%,Crude Prevalence,,,25540.0,ADDEPEV3,RESP046,"(41.7185939, -72.573872)",25540,25540.0,405.0,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,,,,
2021,25720.0,"Heber, UT Micropolitan Statistical Area",Yes,78.0,14.59,10.49,18.69,2.0,%,Crude Prevalence,,,25720.0,ADDEPEV3,RESP046,"(40.3348778, -111.0527658)",25720,25720.0,482.0,"Heber, UT",Micropolitan Statistical Area,,,,,
2021,25940.0,"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area",Yes,62.0,15.0,10.24,19.76,2.0,%,Crude Prevalence,,,25940.0,ADDEPEV3,RESP046,"(32.3867853, -80.8308744)",25940,25940.0,,"Hilton Head Island-Bluffton-Port Royal, SC",Metropolitan Statistical Area,,,,,
2021,26420.0,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",Yes,212.0,15.07,11.52,18.62,2.0,%,Crude Prevalence,,,26420.0,ADDEPEV3,RESP046,"(29.7495926, -95.342613)",26420,26420.0,288.0,"Houston-Pasadena-The Woodlands, TX",Metropolitan Statistical Area,,,,,
2021,26580.0,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",Yes,314.0,29.59,26.06,33.12,2.0,%,Crude Prevalence,,,26580.0,ADDEPEV3,RESP046,"(38.4065772, -82.5426456)",26580,26580.0,170.0,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,,,,
2021,26820.0,"Idaho Falls, ID Metropolitan Statistical Area",Yes,132.0,22.69,18.69,26.69,2.0,%,Crude Prevalence,,,26820.0,ADDEPEV3,RESP046,"(43.5457646, -111.8675825)",26820,26820.0,292.0,"Idaho Falls, ID",Metropolitan Statistical Area,,,,,
2021,26900.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",Yes,675.0,23.36,21.48,25.24,2.0,%,Crude Prevalence,,,26900.0,ADDEPEV3,RESP046,"(39.699047, -86.2123823)",26900,26900.0,294.0,"Indianapolis-Carmel-Greenwood, IN",Metropolitan Statistical Area,,,,,
2021,27140.0,"Jackson, MS Metropolitan Statistical Area",Yes,104.0,19.91,15.42,24.4,2.0,%,Crude Prevalence,,,27140.0,ADDEPEV3,RESP046,"(32.1809338, -90.187915)",27140,27140.0,298.0,"Jackson, MS",Metropolitan Statistical Area,,,,,
2021,28140.0,"Kansas City, MO-KS Metropolitan Statistical Area",Yes,1135.0,19.55,18.0,21.1,2.0,%,Crude Prevalence,,,28140.0,ADDEPEV3,RESP046,"(38.9086579, -94.4438241)",28140,28140.0,312.0,"Kansas City, MO-KS",Metropolitan Statistical Area,,,,,
2021,28260.0,"Kearney, NE Micropolitan Statistical Area",Yes,98.0,18.51,14.75,22.27,2.0,%,Crude Prevalence,,,28260.0,ADDEPEV3,RESP046,"(40.7391446, -99.0315562)",28260,28260.0,,"Kearney, NE",Micropolitan Statistical Area,,,,,
2021,28660.0,"Killeen-Temple, TX Metropolitan Statistical Area",Yes,122.0,26.68,20.98,32.38,2.0,%,Crude Prevalence,,,28660.0,ADDEPEV3,RESP046,,28660,28660.0,,"Killeen-Temple, TX",Metropolitan Statistical Area,,,,,
2021,28940.0,"Knoxville, TN Metropolitan Statistical Area",Yes,169.0,27.3,23.28,31.32,2.0,%,Crude Prevalence,,,28940.0,ADDEPEV3,RESP046,"(35.9294445, -84.0154928)",28940,28940.0,315.0,"Knoxville, TN",Metropolitan Statistical Area,,,,,
2021,29180.0,"Lafayette, LA Metropolitan Statistical Area",Yes,164.0,27.24,23.01,31.47,2.0,%,Crude Prevalence,,,29180.0,ADDEPEV3,RESP046,"(29.9577733, -91.7279009)",29180,29180.0,318.0,"Lafayette, LA",Metropolitan Statistical Area,,,,,
2021,29620.0,"Lansing-East Lansing, MI Metropolitan Statistical Area",Yes,136.0,26.15,21.15,31.15,2.0,%,Crude Prevalence,,,29620.0,ADDEPEV3,RESP046,"(42.7136586, -84.4960294)",29620,29620.0,330.0,"Lansing-East Lansing, MI",Metropolitan Statistical Area,,,,,
2021,30700.0,"Lincoln, NE Metropolitan Statistical Area",Yes,314.0,18.52,16.23,20.81,2.0,%,Crude Prevalence,,,30700.0,ADDEPEV3,RESP046,"(40.8174581, -96.8687277)",30700,30700.0,339.0,"Lincoln, NE",Metropolitan Statistical Area,,,,,
2021,30780.0,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Yes,216.0,21.83,18.11,25.55,2.0,%,Crude Prevalence,,,30780.0,ADDEPEV3,RESP046,"(34.7557726, -92.4005889)",30780,30780.0,340.0,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,,,,
2021,31080.0,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",Yes,288.0,13.62,11.76,15.48,2.0,%,Crude Prevalence,,,31080.0,ADDEPEV3,RESP046,"(34.065193, -118.1827533)",31080,31084.0,348.0,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,,,,,
2021,31080.0,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",Yes,288.0,13.62,11.76,15.48,2.0,%,Crude Prevalence,,,31080.0,ADDEPEV3,RESP046,"(34.065193, -118.1827533)",31080,11244.0,348.0,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,,,,,
2021,31140.0,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Yes,262.0,24.99,21.36,28.62,2.0,%,Crude Prevalence,,,31140.0,ADDEPEV3,RESP046,"(38.2395909, -85.6816455)",31140,31140.0,350.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,,,
2021,31740.0,"Manhattan, KS Metropolitan Statistical Area",Yes,161.0,20.24,16.71,23.77,2.0,%,Crude Prevalence,,,31740.0,ADDEPEV3,RESP046,"(39.2684172, -96.5622342)",31740,31740.0,,"Manhattan, KS",Metropolitan Statistical Area,,,,,
2021,32820.0,"Memphis, TN-MS-AR Metropolitan Statistical Area",Yes,159.0,20.04,16.0,24.08,2.0,%,Crude Prevalence,,,32820.0,ADDEPEV3,RESP046,"(35.0244129, -89.8719654)",32820,32820.0,368.0,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,,,
2021,33340.0,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Yes,215.0,18.42,15.26,21.58,2.0,%,Crude Prevalence,,,33340.0,ADDEPEV3,RESP046,"(43.0176465, -87.4815541)",33340,33340.0,376.0,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,,,,,
2021,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Yes,2130.0,20.22,19.28,21.16,2.0,%,Crude Prevalence,,,33460.0,ADDEPEV3,RESP046,"(45.0661679, -93.2002175)",33460,33460.0,378.0,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,,,,
2021,33660.0,"Mobile, AL Metropolitan Statistical Area",Yes,104.0,20.7,16.31,25.09,2.0,%,Crude Prevalence,,,33660.0,ADDEPEV3,RESP046,"(30.6845669, -88.1965631)",33660,33660.0,380.0,"Mobile, AL",Metropolitan Statistical Area,,,,,
2021,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Yes,156.0,19.73,16.1,23.36,2.0,%,Crude Prevalence,,,34820.0,ADDEPEV3,RESP046,"(33.9092627, -78.6127235)",34820,34820.0,396.0,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan Statistical Area,,,,,
2021,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Yes,204.0,23.84,20.41,27.27,2.0,%,Crude Prevalence,,,34980.0,ADDEPEV3,RESP046,"(36.1181822, -86.6441196)",34980,34980.0,400.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,,,,,
2021,35380.0,"New Orleans-Metairie, LA Metropolitan Statistical Area",Yes,314.0,23.35,20.25,26.45,2.0,%,Crude Prevalence,,,35380.0,ADDEPEV3,RESP046,"(29.805532, -89.7013821)",35380,35380.0,406.0,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,,,
2021,35004.0,"Nassau County-Suffolk County, NY Metropolitan Division",Yes,363.0,13.04,11.39,14.69,2.0,%,Crude Prevalence,,,35004.0,ADDEPEV3,RESP046,"(40.9057116, -72.8348288)",35620,35004.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,,,
2021,35614.0,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Yes,1674.0,15.02,14.1,15.94,2.0,%,Crude Prevalence,,,35614.0,ADDEPEV3,RESP046,"(40.777958, -73.966303)",35620,35614.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,,,
